ticker,period_end,available_date,net_income,total_assets,equity,operating_cf
SYF,2013-09-30,2014-10-31,641000000,,5583000000,
SYF,2014-03-31,2015-05-01,558000000,59085000000.0,6042000000,
SYF,2014-06-30,2014-09-05,472000000,63175000000.0,6393000000,
SYF,2014-09-30,2014-10-31,548000000,73469000000.0,9941000000,
SYF,2014-12-31,2015-02-23,531000000,75707000000.0,10478000000,
SYF,2015-03-31,2015-05-01,552000000,72721000000.0,11036000000,
SYF,2015-06-30,2015-07-31,541000000,75750000000.0,11578000000,
SYF,2015-09-30,2015-10-30,574000000,79442000000.0,12158000000,
SYF,2015-12-31,2016-02-25,547000000,84135000000.0,12604000000,
SYF,2016-03-31,2016-04-28,582000000,81656000000.0,13204000000,1500000000.0
SYF,2016-06-30,2016-07-28,489000000,82384000000.0,13715000000,
SYF,2016-09-30,2016-10-27,604000000,87159000000.0,13981000000,
SYF,2016-12-31,2017-02-23,576000000,90207000000.0,14196000000,2036000000.0
SYF,2017-03-31,2017-05-01,499000000,89050000000.0,14363000000,1750000000.0
SYF,2017-06-30,2017-07-28,496000000,91140000000.0,14332000000,
SYF,2017-09-30,2017-10-26,555000000,92548000000.0,14402000000,
SYF,2017-12-31,2018-02-22,385000000,95808000000.0,14234000000,2470000000.0
SYF,2018-03-31,2018-04-26,640000000,95559000000.0,14356000000,1915000000.0
SYF,2018-06-30,2018-07-27,696000000,99122000000.0,14458000000,
SYF,2018-09-30,2018-10-25,671000000,104545000000.0,13996000000,
SYF,2018-12-31,2019-02-15,783000000,106792000000.0,14678000000,2576000000.0
SYF,2019-03-31,2019-04-25,1107000000,105384000000.0,14709000000,2289000000.0
SYF,2019-06-30,2019-07-25,853000000,106388000000.0,14734000000,
SYF,2019-09-30,2019-10-25,1056000000,105943000000.0,15120000000,
SYF,2019-12-31,2020-02-13,731000000,104826000000.0,15088000000,2336000000.0
SYF,2020-03-31,2020-04-22,286000000,98038000000.0,11970000000,1537000000.0
SYF,2020-06-30,2020-07-23,48000000,96544000000.0,11899000000,
SYF,2020-09-30,2020-10-22,313000000,95658000000.0,12099000000,
SYF,2020-12-31,2021-02-11,738000000,95948000000.0,12701000000,2086000000.0
SYF,2021-03-31,2021-04-27,1025000000,95854000000.0,13439000000,1839000000.0
SYF,2021-06-30,2021-07-22,1242000000,92017000000.0,14197000000,
SYF,2021-09-30,2021-10-21,1141000000,91937000000.0,13936000000,
SYF,2021-12-31,2022-02-10,813000000,95748000000.0,13655000000,2004000000.0
SYF,2022-03-31,2022-04-21,932000000,95267000000.0,13418000000,1396000000.0
SYF,2022-06-30,2022-07-21,804000000,95200000000.0,13393000000,
SYF,2022-09-30,2022-10-25,703000000,100766000000.0,13012000000,
SYF,2022-12-31,2023-02-09,577000000,104564000000.0,12873000000,1847000000.0
SYF,2023-03-31,2023-04-20,601000000,107853000000.0,13193000000,1886000000.0
SYF,2023-06-30,2023-07-21,569000000,108697000000.0,13380000000,
SYF,2023-09-30,2023-10-24,628000000,112939000000.0,13767000000,
SYF,2023-12-31,2024-02-08,440000000,117479000000.0,13903000000,2317000000.0
SYF,2024-03-31,2024-04-25,1293000000,121173000000.0,15282000000,2248000000.0
SYF,2024-06-30,2024-07-19,643000000,120489000000.0,15540000000,
SYF,2024-09-30,2024-10-23,789000000,119229000000.0,15980000000,
SYF,2024-12-31,2025-02-07,774000000,119463000000.0,16580000000,2353000000.0
SYF,2025-03-31,2025-04-24,757000000,122026000000.0,16581000000,2200000000.0
SYF,2025-06-30,2025-07-23,967000000,120505000000.0,16952000000,
SYF,2025-09-30,2025-10-22,1077000000,116984000000.0,17065000000,
SYF,2025-12-31,2026-02-06,751000000,119095000000.0,16766000000,2454000000.0
SYF,2026-03-31,2026-04-23,805000000,121501000000.0,16477000000,2183000000.0
